x1,x2,y
0.5488135039273248,1.3556330735924602,0.9353876459823077
0.7151893663724195,0.5400159463843297,2.0890304664463786
0.6027633760716439,1.4703880442451898,1.1332555178774428
0.5448831829968969,1.9243770902348765,0.5388110326789044
0.4236547993389047,0.49750628703991606,0.07403618517399368
0.6458941130666561,1.1523146688356738,0.20174889438974575
0.4375872112626925,1.184083862543678,2.038178320495702
0.8917730007820798,1.1445038115817467,1.3610905336681358
0.9636627605010293,0.4461632652812366,1.6097376333261666
0.3834415188257777,1.90549802303397,2.690013879121026
0.7917250380826646,0.8942507572352547,2.971016842190113
0.5288949197529045,1.6928173449422557,0.6506909531954218
0.5680445610939323,1.3989585506350086,1.9892346093003024
0.925596638292661,0.5948739017102673,0.7899671302114519
0.07103605819788694,1.6275956394049544,0.06195299839718604
0.08712929970154071,0.7930114816939693,2.2751359615084246
0.02021839744032572,1.7622063942223232,0.9600514524674035
0.832619845547938,1.1625457452717174,1.150391682515694
0.7781567509498505,1.7634707237097056,1.7649513406608173
0.8700121482468192,1.3850631801555318,2.493145365708571
0.978618342232764,1.450508559639281,1.8869455307734462
0.7991585642167236,1.0026487638534045,2.617951966342186
0.46147936225293185,1.9121672694464478,0.8206261044469073
0.7805291762864555,1.2879803984592748,2.394140501737691
0.11827442586893322,0.8477100971163594,0.5569078329178566
0.6399210213275238,1.2127864282558487,2.8583749709158335
0.1433532874090464,0.03838639661866705,2.0624648291634458
0.9446689170495839,0.6031496333490987,0.6465230313406753
0.5218483217500717,1.32034707498537,2.8421117714667727
0.4146619399905236,0.5801552144208881,2.1925674203104735
0.26455561210462697,1.236030857997683,0.7618249277850775
0.7742336894342167,0.8575374018915323,0.6399359321024459
0.45615033221654855,0.27094812844490046,1.5546021417919897
0.5684339488686485,0.5965646519120615,0.07698815416359472
0.018789800436355142,1.1399298214025297,0.6224102263233282
0.6176354970758771,1.1817455224963465,1.2740564062545188
0.6120957227224214,1.1486504976991576,1.1225099410026766
0.6169339968747569,1.3064016397142673,1.390726273094432
0.9437480785146242,1.3042065400033778,0.8328861188841957
0.6818202991034834,0.8628368708679479,1.7603530393745064
0.359507900573786,1.793093191702126,2.591566817769694
0.43703195379934145,0.7351237400957931,0.35259556788609925
0.6976311959272649,0.8717298505312536,1.5521373214623426
0.06022547162926983,1.7838467100313442,0.39620431903545994
0.6667667154456677,1.6123879780921715,2.150579043577781
0.6706378696181594,1.4077771670807326,1.1881791084218811
0.2103825610738409,0.20045377462460223,1.696263935575527
0.1289262976548533,1.838965227489347,0.5498395086422359
0.31542835092418386,1.4284825990982228,0.4345432780301317
0.3637107709426226,1.997694013135733,1.4641688419468637
0.5701967704178796,0.2988966093159875,1.0668382135498669
0.43860151346232035,1.7362521147364285,2.821295835758439
0.9883738380592262,0.32498586935274965,2.2959757614208955
0.10204481074802807,1.2311191285676883,2.245990859551642
0.2088767560948347,0.24763996569888302,2.7111592192378002
0.16130951788499626,1.6960164586444688,0.25026730632605565
0.6531083254653984,1.6146379174500214,1.6565774097672197
0.2532916025397821,1.1382014772291866,1.7534282068673066
0.4663107728563063,0.8143665944519993,2.8858091356416873
0.24442559200160274,0.1383339909102761,0.8764425803776466
0.15896958364551972,1.3948575462891273,0.7224863397463405
0.11037514116430513,0.9070853653561377,0.30088182679649345
0.6563295894652734,1.4441111989406958,0.04928888877442261
0.1381829513486138,1.7327646518572584,2.788587950376572
0.1965823616800535,1.9510430100057716,2.00974963977273
0.3687251706609641,1.711606684785222,2.355458736069413
0.8209932298479351,0.023428168370003943,0.8451903172618472
0.09710127579306127,0.7199561289567278,1.75923049855898
0.8379449074988039,1.459981124848116,0.19186579836294337
0.09609840789396307,0.34325935452288103,1.4568827878038686
0.9764594650133958,1.0420732124082586,2.9324854192333403
0.4686512016477016,0.10867597667850726,2.6295157359497723
0.9767610881903371,0.39999304979280015,1.0144768555105368
0.604845519745046,0.03704358892122794,2.8847104636244953
0.7392635793983017,1.5873954067148413,0.6951048794136135
0.039187792254320675,0.44784937612076026,2.8479564672470445
0.2828069625764096,0.6907033613938054,2.824133114119496
0.1201965612131689,1.8561625869311817,2.397607762057175
0.29614019752214493,1.4088288038470655,1.8913438106003735
0.11872771895424405,0.0636778590626157,2.622863899874841
0.317983179393976,0.3293883129958255,0.8790608535233901
0.41426299451466997,1.242956802999527,2.5468306659387547
0.06414749634878436,1.1544571772083352,1.8536300757525714
0.6924721193700198,0.47578564274901725,0.03971057327669847
0.5666014542065752,1.8684279958495875,1.0417005537966588
0.2653894909394454,1.227931911931792,0.4444225828444951
0.5232480534666997,1.0712656060499166,2.9454881694547597
0.09394051075844168,1.179819952709142,1.4351109211199642
0.5759464955561793,1.4602440590335393,1.492174096495988
0.9292961975762141,0.6238899909592037,1.9184175491961708
0.31856895245132366,0.7964421244321838,1.1057538183888527
0.6674103799636817,0.4196874979502443,0.4107008150567968
0.13179786240439217,0.3723860117606723,2.466353199582737
0.7163272041185655,1.8887447799678672,0.5695437357082739
0.2894060929472011,1.4791015900985751,1.5339569476393682
0.18319136200711683,0.9809176172351342,0.6729510869242178
0.5865129348100832,0.45482925594664647,0.29353345348210214
0.020107546187493552,0.5087129635407859,2.58657455226505
0.8289400292173631,0.11605832064775123,2.9187584670693907
0.004695476192547066,0.8688332511162415,2.8825039741890004
